AAM,lograte
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13]=[C:14][H:15]>>[H:1][C:2]([H:3])[C:4]([C:5]([H:6])([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[C:14](=[O:13])[H:15],3.0900982696041472
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7](=[O:8])[H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([C:7]=[O:8])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17])[H:9],8.585439621252693
[H:13][O:14][C:15]([H:16])([H:17])[C:18]=[C:19]([H:20])[H:21].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:18]([C:15]([O:14][H:13])([H:16])[H:17])=[C:19]([H:20])[H:21],4.097289446032221
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])=[C:8]([H:9])[H:10].[O:11][H:12]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]=[C:8]([H:9])[H:10].[H:7][O:11][H:12],5.735787012272085
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11]>>[H:1][H:8].[H:2][O:3][C:4]([H:5])([H:6])[C:7]=[C:9]([H:10])[H:11],4.979558526966442
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])([H:4])[H:11].[H:5][O:6][C:7]([H:8])([H:9])[C:10]=[C:12]([H:13])[H:14],2.9701985859994826
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:16].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[H:15],5.133753661081017
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:12].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])[C:13]([H:14])([H:15])[H:16],5.804761556647326
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:9].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],5.741622191206689
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:6].[H:2][O:3][C:4]([H:5])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],6.289542947219979
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:2].[O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],4.28303431067681
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][H:17]>>[H:15][O:16][H:17].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],6.43439757848228
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][H:17]>>[H:11][O:16][H:17].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],6.694577038497999
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][H:17]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][O:16][H:17],5.954991160647693
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][H:17]>>[H:1][O:16][H:17].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],6.037262365982434
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]>>[H:15][O:16].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],6.0588221910462225
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]>>[H:11][O:16].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],7.144868391683986
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][O:16],6.84030175356355
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]>>[H:1][O:16].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],5.489684854211816
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][H:18]>>[H:15][O:16][O:17][H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],1.0653023006674678
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][H:18]>>[H:11][O:16][O:17][H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],1.972902545889914
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][H:18]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][O:16][O:17][H:18],1.4554760946240903
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][H:18]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:5][O:16][O:17][H:18],2.143425915443167
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:19].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])[H:18],2.197679708062355
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:15].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[C:16]([H:17])([H:18])[H:19],2.818374223948701
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:12].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19],3.0372029974436936
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:9].[H:5][O:6][C:7]([H:8])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19],3.2006331270171966
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:5].[O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19],3.007709967193444
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:15][C:17](=[O:16])[H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],1.0383024627019566
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:11][C:17](=[O:16])[H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],1.907430261769649
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][C:17](=[O:16])[H:18],1.37430112343924
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:5][C:17](=[O:16])[H:18],1.9206862636114377
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:1][C:17](=[O:16])[H:18].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],1.0916280329979113
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:15][C:18]([O:17][H:16])([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],1.2273822285141138
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:11][C:18]([O:17][H:16])([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],1.7104852027874304
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][C:18]([O:17][H:16])([H:19])[H:20],1.8907867526510524
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:5][C:18]([O:17][H:16])([H:19])[H:20],2.302751354327886
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:18]([O:17][H:16])([H:19])[H:20].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],0.8955571774038076
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:15][O:16][C:17]([H:18])([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],3.414749886180382
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:11][O:16][C:17]([H:18])([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],3.941379537494171
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][O:16][C:17]([H:18])([H:19])[H:20],4.089517268622041
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:5][O:16][C:17]([H:18])([H:19])[H:20],4.145138888705997
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:1][O:16][C:17]([H:18])([H:19])[H:20].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],3.542730486689108
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][C:18]([H:19])([H:20])[H:21]>>[H:15][O:16][O:17][C:18]([H:19])([H:20])[H:21].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],0.17465379635704545
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][C:18]([H:19])([H:20])[H:21]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][O:16][O:17][C:18]([H:19])([H:20])[H:21],1.012812764766198
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][C:18]([H:19])([H:20])[H:21]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:5][O:16][O:17][C:18]([H:19])([H:20])[H:21],1.454807670425866
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:22].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])[H:21],1.0631671987723117
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:18].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])[C:19]([H:20])([H:21])[H:22],1.0736109154913935
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:15].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],1.3844320771354988
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:12].[H:8][O:9][C:10]([H:11])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],2.7907759642040104
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:8].[O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],0.9974624255575705
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])=[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[C:12]([C:10]([O:9][H:8])[H:11])([H:13])[H:14],2.4996658126984737
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],4.161577108515948
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])([H:4])[C:12]([C:10]([C:7]([O:6][H:5])([H:8])[H:9])[H:11])([H:13])[H:14],3.2143726790700033
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:9]([C:7]([C:4]([O:3][H:2])([H:5])[H:6])[H:8])([H:10])[C:11]([H:12])([H:13])[H:14],6.511031366511679
[H:1].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:4]([O:3][H:2])([H:5])[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],6.176694799334424
[H:10][O:11][C:12]([H:13])[H:14].[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9]>>[H:1][C:2]([H:3])([C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:12]([O:11][H:10])([H:13])[H:14],3.9543847396778173
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[H:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])([C:4]([H:5])[H:6])[C:12]([C:9]([O:8][H:7])([H:10])[H:11])([H:13])[H:14],2.587722220790622
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14]>>[H:1][C:10]([C:7]([C:4]([O:3][H:2])([H:5])[H:6])([H:8])[H:9])([H:11])[C:12]([H:13])[H:14],5.711633613693912
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:3]([O:2])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],5.720916687741795
[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]([C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13])[H:14],9.51127155766511
[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]([C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14])[H:10],7.937104047669293
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:5])([H:13])[H:14],7.375837812186124
[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:14]>>[H:13][O:14].[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])[H:12],6.869459992694884
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7](=[C:8]([H:9])[C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][C:2]([H:3])([H:4])[H:17].[H:5][O:6][C:7](=[C:8]([H:9])[C:10]([H:11])([H:12])[H:13])[C:14]([H:15])[H:16],2.745202866101654
[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][H:16]>>[H:13][O:14][O:15][H:16].[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])[H:12],1.7635801256788382
[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][C:16]([H:17])([H:18])[H:19]>>[H:13][O:14][O:15][C:16]([H:17])([H:18])[H:19].[H:1][O:2][C:3](=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])[H:12],1.1401708137968622
[H:1].[H:2][O:3][C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][H:10].[H:2][O:3][C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],6.1350404764703885
[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13].[H:9][O:14][O:15][H:16],2.3210381373997215
[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][C:16]([H:17])([H:18])[H:19]>>[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13].[H:9][O:14][O:15][C:16]([H:17])([H:18])[H:19],1.3484569380923066
[H:1].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][H:10].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],6.718801760763492
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])=[C:9]([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][C:2]([H:3])([H:4])[H:13].[H:5][O:6][C:7]([H:8])=[C:9]([H:10])[C:11]([H:12])[C:14]([H:15])([H:16])[H:17],3.3515972245765338
[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13].[H:9][O:14][O:15][H:16],2.510214162574856
[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][C:16]([H:17])([H:18])[H:19]>>[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13].[H:9][O:14][O:15][C:16]([H:17])([H:18])[H:19],2.1747374776485535
[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[O:14][C:15]([H:16])([H:17])[H:18]>>[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13].[H:9][O:14][C:15]([H:16])([H:17])[H:18],3.730212518584782
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])=[C:9]([H:10])[H:11]>>[H:1][C:2]([H:3])([H:4])[C:7]([O:6][H:5])([H:8])[C:9]([H:10])[H:11],2.1492252151399183
[H:1].[H:2][O:3][C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][C:4]([O:3][H:2])([C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[H:11],5.507630860052416
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11],5.224797659733048
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])=[C:9]([H:10])[H:11]>>[H:1][C:2]([H:3])([H:4])[C:9]([C:7]([O:6][H:5])[H:8])([H:10])[H:11],2.9995475301178343
[H:1].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][C:4]([O:3][H:2])([H:5])[C:6]([H:7])[C:8]([H:9])([H:10])[H:11],6.438298726986431
